index,p_die
0,0.0407814951907994
1,0.0333830436045098
2,0.0259275277668528
3,0.0184145075413017
4,0.0108435393965571
5,0.00321417638036314
6,0.00271661623086728
7,0.00221880771698213
8,0.00172075071473288
9,0.00122244510008307
10,0.000723890748934197
11,0.000693540554257188
12,0.000663189437778655
13,0.000632837399470509
14,0.000602484439304662
15,0.000572130557253359
16,0.000634483023550403
17,0.000696831599791947
18,0.000759176286220464
19,0.000821517083078649
20,0.000883853990609196
21,0.000958773784433431
22,0.00103368796031678
23,0.00110859651868034
24,0.00118349945994556
25,0.00125839678453354
26,0.00133474833036029
27,0.00141109403928352
28,0.0014874339117491
29,0.00156376794820357
30,0.00164009614909277
31,0.00172838082777071
32,0.00181665769945993
33,0.00190492676485088
34,0.00199318802463377
35,0.00208144147949896
36,0.00220300490252556
37,0.00232455351706329
38,0.00244608732491625
39,0.00256760632788788
40,0.00268911052778187
41,0.00287709299001837
42,0.00306504001956631
43,0.00325295162310446
44,0.00344082780731014
45,0.00362866857885957
46,0.00393338328476034
47,0.00423800480145642
48,0.00454253315744724
49,0.00484696838122367
50,0.00515131050126783
51,0.00564874771139157
52,0.00614593619647741
53,0.00664287608089098
54,0.00713956748893596
55,0.00763601054485374
56,0.00843796650251538
57,0.00923927437805716
58,0.0100399346952116
59,0.0108399479772878
60,0.0116393147471725
61,0.0129001584652114
62,0.0141593937351352
63,0.015417022608828
64,0.0166730471355565
65,0.0179274693619732
66,0.0198350764304469
67,0.0217389781058727
68,0.0236391815857168
69,0.0255356940534649
70,0.0274285226786494
71,0.0301579017490572
72,0.0328796212177971
73,0.0355937025804165
74,0.0383001672721389
75,0.0409990366680331
76,0.0446121842952563
77,0.0482117189687126
78,0.0517976919767883
79,0.0553701544146342
80,0.0589291571848948
81,0.0632525036148992
82,0.067555988283702
83,0.0718397024376478
84,0.0761037369038888
85,0.0803481820923111
86,0.0849381152038249
87,0.0895051402042928
88,0.0940493714268736
89,0.0985709226340958
90,0.103069907020705
91,0.107364043433585
92,0.111637621268181
93,0.115890738950602
94,0.120123494435734
95,0.124335985209492
96,0.127904471409805
97,0.131458415395813
98,0.13499787642962
99,0.138522913531825
100,0.142033585482508
101,0.144719521862089
102,0.147397049690807
103,0.150066195292341
104,0.152726984907962
105,0.155379444696791
106,0.157255019545974
107,0.159126429470455
108,0.160993683718917
109,0.162856791519505
110,0.164715762079873
111,0.596936156089536
