index,p_die
0,0.0396623788652735
1,0.0326969059489439
2,0.025680911412009
3,0.0186140288135709
4,0.011495889054881
5,0.00432612036006208
6,0.00361456911275337
7,0.00290250936041314
8,0.00218994073964196
9,0.00147686288678051
10,0.000763275437909772
11,0.000786147129501535
12,0.000809018297579511
13,0.000831888942155468
14,0.000854759063241617
15,0.000877628660849839
16,0.000912817377978659
17,0.000948004855773843
18,0.000983191094279245
19,0.0010183760935385
20,0.00105355985359512
21,0.00110746088744007
22,0.00116135901289938
23,0.00121525423013003
24,0.00126914653928889
25,0.00132303594053296
26,0.00140538100766652
27,0.00148771928510705
28,0.00157005077341421
29,0.001652375473148
30,0.00173469338486809
31,0.00186016895719054
32,0.0019856287580351
33,0.00211107278938405
34,0.0022365010532196
35,0.0023619135515236
36,0.00255248224553462
37,0.00274301453713921
38,0.00293351043329093
39,0.003123969940942
40,0.0033143930670434
41,0.00360246721172597
42,0.00389045809373056
43,0.00417836573712249
44,0.00446619016596073
45,0.0047539314042967
46,0.0051863868084473
47,0.00561865430160535
48,0.00605073396542222
49,0.0064826258815136
50,0.00691433013145981
51,0.00755685557993935
52,0.00819896531508779
53,0.0088406596058711
54,0.00948193872108149
55,0.0101228029293372
56,0.0110629588378064
57,0.0120022218141675
58,0.0129405927065011
59,0.0138780723620818
60,0.01481466162738
61,0.0161599810721673
62,0.017503463416525
63,0.0188451111691045
64,0.0201849268351322
65,0.021522912916413
66,0.0233877417393138
67,0.0252490164815062
68,0.0271067439165289
69,0.0289609308050107
70,0.0308115838946961
71,0.0332854646797065
72,0.0357530308141941
73,0.0382142984164826
74,0.0406692835637532
75,0.0431180022921497
76,0.0462148509669195
77,0.0493016770143043
78,0.0523785128714912
79,0.0554453908706876
80,0.0585023432394611
81,0.0621084850581451
82,0.0657008145654304
83,0.0692793846654886
84,0.0728442480598568
85,0.076395457248214
86,0.080256359971055
87,0.0841011231350858
88,0.0879298142077813
89,0.0917425003745856
90,0.0955392485400902
91,0.0993177944360197
92,0.103080554783417
93,0.106827595529223
94,0.110558982344873
95,0.114274780627449
96,0.117661208040525
97,0.121034687994984
98,0.124395269993343
99,0.127743003348857
100,0.131077937186237
101,0.133882142000667
102,0.136677297022281
103,0.139463431456774
104,0.142240574415589
105,0.145008754916216
106,0.147183109807226
107,0.149351935028524
108,0.151515244642785
109,0.153673052676921
110,0.155825373122173
111,0.575863341817696
