index,p_die
0,0.0307253770300322
1,0.0251286262049605
2,0.0194995588216548
3,0.0138379882790015
4,0.0081437268984218
5,0.00241658591764959
6,0.00206245621587875
7,0.00170820080246925
8,0.00135381963279502
9,0.000999312662214091
10,0.000644679846068863
11,0.000674298260580297
12,0.000703915797275356
13,0.000733532456180019
14,0.000763148237320377
15,0.000792763140722408
16,0.000850971943486822
17,0.000909177355298274
18,0.000967379376354383
19,0.00102557800685255
20,0.00108377324699038
21,0.00116905665840394
22,0.00125433278866605
23,0.00133960163839852
24,0.00142486320822277
25,0.0015101174987604
26,0.00163480664826909
27,0.00175948022687988
28,0.00188413823653721
29,0.00200878067918542
30,0.00213340755676827
31,0.00231520091456849
32,0.00249696115288645
33,0.00267868827775586
34,0.00286038229520946
35,0.00304204321127877
36,0.00330604618145358
37,0.00356997924139013
38,0.00383384240960138
39,0.00409763570459498
40,0.00436135914487434
41,0.00474257449996252
42,0.00512364389331221
43,0.00550456738080996
44,0.00588534501832105
45,0.00626597686168917
46,0.00681196351998525
47,0.00735765019717549
48,0.00790303705807849
49,0.00844812426742214
50,0.00899291198984376
51,0.00976580871334498
52,0.0105381026466619
53,0.0113097942599169
54,0.0120808840228656
55,0.0128513724048972
56,0.0139275756502831
57,0.0150026056038334
58,0.0160764635446871
59,0.0171491507505889
60,0.0182206684978904
61,0.0196852315030601
62,0.0211476097557837
63,0.0226078065151514
64,0.024065825035392
65,0.0255216685658799
66,0.0274536382755751
67,0.0293817777236435
68,0.0313060945038396
69,0.0332265961948631
70,0.0351432903603883
71,0.0375895515112594
72,0.040029610504278
73,0.0424634830641601
74,0.0448911848757539
75,0.0473127315841411
76,0.0502540500886833
77,0.0531862875916924
78,0.0561094721297746
79,0.0590236316529761
80,0.0619287940250505
81,0.0652526248995052
82,0.0685646785745196
83,0.0718649967797822
84,0.075153621097122
85,0.0784305929610331
86,0.0819327919334707
87,0.0854216816558955
88,0.0888973127068545
89,0.0923597354726836
90,0.0958090001482376
91,0.09923692827376
92,0.102651860592826
93,0.10605384637455
94,0.109442934701262
95,0.11281917446921
96,0.115940679073184
97,0.119051200807926
98,0.12215077831615
99,0.125239450104612
100,0.128317254544581
101,0.130978514994729
102,0.133631650576947
103,0.13627668609658
104,0.138913646283237
105,0.141542555791032
106,0.143687235044453
107,0.145826556258136
108,0.147960532818039
109,0.150089178076681
110,0.15221250535322
111,0.566750965919284
