index,p_die
0,0.0445640173096494
1,0.0371301679084843
2,0.0296384788216467
3,0.0220885000226347
4,0.0144797779834783
5,0.00681185564749498
6,0.00567374799264853
7,0.0045343361649306
8,0.00339361866987209
9,0.00225159401129127
10,0.00110826069129177
11,0.0010936441515762
12,0.00107902739798049
13,0.00106441043050121
14,0.00104979324913557
15,0.00103517585388013
16,0.00109582507651884
17,0.00115647061701774
18,0.0012171124756003
19,0.00127775065249014
20,0.00133838514791063
21,0.00142725154735179
22,0.00151611003897234
23,0.00160496062347593
24,0.0016938033015661
25,0.00178263807394641
26,0.00191253392999091
27,0.00204241288296991
28,0.0021722749350831
29,0.00230212008852948
30,0.00243194834550842
31,0.00262124318611667
32,0.00281050210683287
33,0.00299972511447322
34,0.00318891221585227
35,0.00337806341778357
36,0.00365276901405054
37,0.0039273988913695
38,0.00420195307061144
39,0.00447643157264133
40,0.00475083441831881
41,0.00514712385965843
42,0.00554325550601897
43,0.0059392294202314
44,0.00633504566510168
45,0.00673070430341061
46,0.00729754114021664
47,0.00786405449576633
48,0.00843024455466335
49,0.00899611150140611
50,0.00956165552038735
51,0.0103626529435161
52,0.0111630025758204
53,0.0119627049411879
54,0.0127617605630833
55,0.0135601699645476
56,0.0146728531061807
57,0.0157842811649026
58,0.0168944555564201
59,0.0180033776948431
60,0.0191110489926863
61,0.0206204690553804
62,0.0221275663791718
63,0.0236323445383578
64,0.0251348071017355
65,0.0266349576326101
66,0.0286178900837538
67,0.0305967829187878
68,0.0325716443671895
69,0.0345424826416719
70,0.0365093059382167
71,0.0390070107855562
72,0.0414982407083917
73,0.0439830124919919
74,0.0464613428781124
75,0.0489332485651084
76,0.0519174752121258
77,0.0548923380488034
78,0.0578578664566042
79,0.0608140897247987
80,0.0637610370507544
81,0.0671089752674298
82,0.0704449414441172
83,0.0737689783921627
84,0.0770811287698213
85,0.0803814350828047
86,0.0838816399519499
87,0.0873685225214009
88,0.0908421334978099
89,0.094302523394831
90,0.0977497425338567
91,0.10114910470879
92,0.104535659280622
93,0.107909454503902
94,0.111270538451378
95,0.114618959014672
96,0.117692093071233
97,0.120754560361178
98,0.123806397908572
99,0.126847642608968
100,0.129878331229856
101,0.132481950323178
102,0.135077778744659
103,0.137665839805915
104,0.140246156748807
105,0.142818752745652
106,0.144906293443942
107,0.146988750239404
108,0.149066135513147
109,0.151138461616126
110,0.15320574086922
111,0.569152634187627
