index,p_die
0,0.0406641037422341
1,0.0335168681627138
2,0.0263163843136058
3,0.0190622554851356
4,0.0117540820119655
5,0.00439146125117418
6,0.00367835758160717
7,0.00296474315221462
8,0.00225061759716527
9,0.00153598055036597
10,0.000820831645461095
11,0.000847245793681228
12,0.000873659243621039
13,0.000900071995298846
14,0.000926484048733189
15,0.0009528954039425
16,0.000993126986701953
17,0.00103335694933737
18,0.00107358529191393
19,0.0011138120144969
20,0.00115403711715156
21,0.00121508723931751
22,0.00127613363005996
23,0.00133717628960672
24,0.00139821521818606
25,0.0014592504160259
26,0.00155166079724911
27,0.00164406262631411
28,0.00173645590401217
29,0.00182884063113486
30,0.00192121680847335
31,0.0020607276074297
32,0.00220021890565791
33,0.0023396907058838
34,0.00247914301083263
35,0.00261857582322966
36,0.00282845868620985
37,0.00303829738272077
38,0.00324809192205622
39,0.00345784231350865
40,0.00366754856636808
41,0.00398171885878418
42,0.004295790084897
43,0.00460976227594512
44,0.00492363546315666
45,0.00523740967775033
46,0.00570422195353515
47,0.00617081516830675
48,0.00663718942486413
49,0.00710334482595765
50,0.0075692814742897
51,0.00825537070019844
52,0.008940985617506
53,0.00962612655411233
54,0.0103107938376906
55,0.0109949877956879
56,0.0119873713346758
57,0.0129787591000566
58,0.0139691520910055
59,0.0149585513056952
60,0.0159469577412968
61,0.0173496763357469
62,0.0187503954247122
63,0.0201491178583884
64,0.0215458464829079
65,0.0229405841403466
66,0.0248599574999283
67,0.0267755603681421
68,0.0286874001518872
69,0.0305954842435126
70,0.0324998200208451
71,0.03501240483395
72,0.0375184644984569
73,0.0400180159600877
74,0.0425110761205572
75,0.0449976618376859
76,0.0481022826581544
77,0.0511968106547066
78,0.0542812786381428
79,0.0573557193125989
80,0.0604201652758928
81,0.0639931125200963
82,0.0675524728911698
83,0.0710982980560173
84,0.0746306394850681
85,0.0781495484530251
86,0.0819392894762319
87,0.0857134508172908
88,0.0894720965245086
89,0.0932152903828887
90,0.0969430959152131
91,0.100629799456741
92,0.104301452138305
93,0.107958115404602
94,0.111599850449485
95,0.115226718216984
96,0.118523511910755
97,0.121808021272616
98,0.12508029207577
99,0.128340369922864
100,0.131588300246622
101,0.134321999682648
102,0.137047093623598
103,0.13976360915897
104,0.142471573292986
105,0.14517101294486
106,0.147299763488142
107,0.149423212878861
108,0.151541374318291
109,0.153654260974831
110,0.155761885984087
111,0.575624858266137
